ShipmentID,DateKey,CustomerID,ProductID,CarrierID,VehicleID,WarehouseID,EmployeeID,RouteID,ShipmentStatus,DeliveryMode,ShippingPriority,PaymentMethod,WeatherCondition,TrafficCondition,OrderQuantity,PackageWeightKg,PackageVolumeM3,DistanceKm,ShippingCost,OrderValue,HandlingTimeHours,LoadingTimeHours,WarehouseProcessingTimeHours,FuelConsumptionLiters,PromisedDeliveryDays,ActualDeliveryDays,DeliveryTimeHours,NumPreviousDelaysCustomer,Late_Delivery
21891,20240525,736,111,5,328,23,304.0,243,Delivered,Road,Express,Credit Terms,Clear,High,2,15.22,0.2184,1199.0,1422.95,953.65,1.86,1.59,2.71,127.05,3,3,69.2,1,0
21892,20240314,178,788,9,490,11,740.0,53,Delivered,Road,Express,COD,Extreme Heat,Low,10,29.87,0.9381,1901.9,1881.88,1659.17,1.29,1.58,4.15,245.42,4,3,74.3,1,0
21893,20230614,2255,568,1,336,15,537.0,165,In Transit,Road,Same-Day,COD,Clear,High,9,20.22,1.381,1212.3,2349.82,4343.67,0.61,1.27,2.28,126.85,1,1,23.8,1,0
21894,20241207,2581,531,8,247,25,541.0,222,Delivered,Road,Standard,COD,Clear,Medium,5,18.81,1.4173,792.8,1311.41,3787.0,1.43,1.14,2.87,114.64,3,3,65.2,2,0
21895,20220131,1206,182,3,394,24,387.0,197,Delivered,Road,Standard,Prepaid,Fog,Low,6,16.8,0.4997,2033.5,2015.97,3991.57,1.51,1.22,5.86,217.38,7,15,353.8,0,1
21896,20230625,2494,16,6,401,28,72.0,6,Delivered,Sea,Standard,Credit Terms,Clear,High,24,192.33,2.171,1988.7,20447.903216777053,6998.29,1.71,1.79,4.62,305.99,6,6,141.1,2,0
21897,20230402,2592,504,2,130,20,421.0,117,Delivered,Rail,Express,COD,Clear,Low,7,16.32,1.3053,695.5,983.88,4474.49,0.68,0.76,3.96,74.54,2,1,25.3,2,0
21898,20220515,2102,722,1,289,24,20.0,347,Delivered,Road,Standard,COD,Clear,Low,7,13.46,2.2146,507.9,697.69,622.44,2.44,0.67,5.69,76.56,3,2,48.3,1,0
21899,20240305,2970,303,6,252,1,369.0,270,Cancelled,Road,Standard,COD,Storm,Medium,23,109.46,3.7914,1329.2,2399.41,2992.2,1.0,0.77,1.54,,5,9,211.2,2,1
21900,20220421,2924,95,2,134,10,93.0,260,Delivered,Road,Standard,Prepaid,Clear,Low,22,52.74,1.1082,1235.5,2132.11,4593.17,1.53,1.49,3.76,166.19,5,5,114.9,1,0
21901,20240211,961,417,3,257,16,712.0,177,Delivered,Road,Express,Credit Terms,Rain,High,6,32.04,0.3048,2035.5,3340.42,1350.56,1.78,1.23,2.62,385.47,4,4,90.3,0,0
21902,20240406,2698,790,2,6,28,684.0,196,Delivered,Road,Standard,Credit Terms,Rain,Low,2,0.59,0.1677,927.9,1366.36,6374.01,2.29,0.35,4.24,126.65,4,6,137.2,2,1
21903,20230617,1654,362,8,10,17,531.0,169,Delivered,Road,Standard,Prepaid,Rain,Low,8,56.57,0.2971,832.9,903.42,3772.95,0.98,0.93,0.84,77.08,4,3,71.5,0,0
21904,20220925,1148,271,8,189,22,728.0,85,Delivered,Road,Express,Prepaid,Clear,Medium,13,23.34,0.8282,1860.9,2560.15,3962.06,1.43,0.98,1.73,307.2,4,3,71.8,1,0
21905,20241216,714,765,3,293,5,454.0,197,Delivered,Road,Standard,Prepaid,Clear,High,6,13.72,0.3539,1945.8,1657.75,7251.12,1.53,1.2,5.66,389.17,6,6,143.0,1,0
21906,20240212,2072,192,8,371,24,836.0,296,Delivered,Road,Express,COD,Extreme Heat,Low,10,52.12,3.1665,1814.8,2640.69,3181.12,3.12,2.19,3.3,252.01,4,3,66.8,3,0
21907,20220509,2402,278,6,78,29,445.0,329,Delivered,Road,Standard,Prepaid,Clear,Medium,2,7.22,0.5579,1780.2,2267.02,1367.91,0.54,1.3,3.48,330.74,6,6,142.1,0,0
21908,20240318,610,195,3,246,11,38.0,123,Delivered,Road,Same-Day,COD,Fog,Low,21,27.66,1.2805,1931.4,2765.07,6255.72,2.76,1.35,4.86,,1,1,23.4,2,0
21909,20220623,1476,123,9,345,24,422.0,287,Delivered,Road,Standard,Credit Terms,Clear,High,15,32.94,3.7889,1711.3,1689.38,2066.61,1.45,0.51,3.66,383.14,6,6,144.0,1,0
21910,20231114,2674,710,5,304,7,86.0,112,In Transit,Sea,Express,Prepaid,Clear,Low,12,24.95,1.1446,1990.8,2273.66,1998.11,3.02,1.07,1.78,197.95,4,3,74.1,1,0
21911,20221011,2952,289,4,497,27,731.0,21,Delivered,Road,Standard,COD,Clear,High,23,65.64,1.5093,630.0,1062.38,5994.26,1.59,0.73,5.71,88.17,3,2,52.5,0,0
21912,20231127,1320,640,6,442,21,498.0,105,Delivered,Road,Standard,Prepaid,Clear,Low,2,15.12,0.1376,1098.1,1038.72,4519.39,1.42,0.33,3.3,160.62,4,3,73.2,1,0
21913,20240530,2661,400,8,83,18,449.0,126,Delivered,Road,Standard,COD,Clear,Low,7,18.89,0.177,1529.7,2424.66,2276.88,1.04,1.12,0.12,216.56,5,4,89.2,1,0
21914,20240509,2564,583,2,436,18,282.0,349,Delivered,Road,Express,Prepaid,Fog,Medium,20,41.25,1.7053,1760.4,2275.41,4760.55,1.21,1.06,0.44,271.54,4,12,272.0,2,1
21915,20240416,819,53,1,114,25,444.0,54,Delivered,Air,Express,COD,Clear,Low,22,2.63,0.5417,1025.3,1238.35,992.39,1.68,1.38,3.42,141.07,3,3,71.1,0,0
21916,20240215,1365,456,1,165,8,889.0,154,Delivered,Road,Standard,COD,Clear,Medium,21,108.83,0.5749,1145.7,1532.22,14913.25,0.96,0.43,4.73,110.03,4,8,186.5,0,1
21917,20240426,359,735,1,493,6,121.0,320,Delivered,Rail,Express,Credit Terms,Clear,High,17,74.44,2.8403,720.1,1220.31,3058.73,1.1,0.42,2.68,118.17,2,1,23.8,2,0
21918,20240915,17,791,10,457,19,242.0,79,Delivered,Rail,Standard,Prepaid,Clear,Medium,17,13.96,1.4939,365.0,539.6,2900.54,2.15,0.74,6.08,60.24,2,1,26.2,0,0
21919,20240822,1860,159,8,57,26,221.0,87,Delivered,sea,Standard,COD,Rain,Medium,16,21.2,1.0911,1135.4,1535.66,5576.78,2.19,1.3,4.34,200.69,4,4,99.1,2,0
21920,20240426,8,613,7,291,28,121.0,215,Delivered,Road,Standard,Prepaid,Storm,Low,17,55.98,1.4192,883.2,1246.76,1364.5,1.73,2.32,6.87,88.47,4,3,70.3,1,0
21921,20230501,955,745,6,237,28,729.0,269,Delivered,Road,Standard,Prepaid,Rain,Medium,10,107.03,0.3643,944.4,1929.38,3964.65,2.77,1.46,2.39,176.53,4,11,252.4,1,1
21922,20221118,527,587,4,156,5,730.0,93,In Transit,Air,Standard,Prepaid,Rain,High,9,19.95,0.5455,1353.0,2177.27,6683.44,1.27,1.29,3.25,191.06,5,5,114.2,1,0
21923,20221216,762,324,2,270,1,743.0,216,Delivered,Road,Standard,COD,,High,18,59.5,0.1417,1332.8,1471.47,7326.16,0.39,1.42,7.53,217.84,5,10,206.9,2,1
21924,20231103,725,107,1,493,7,394.0,222,Delivered,Air,Express,Credit Terms,Fog,Low,11,106.84,1.4541,724.8,1575.89,9183.21,2.22,0.88,3.93,73.1,2,2,47.4,0,0
21925,20231021,1636,445,7,273,20,316.0,269,Delivered,Road,Standard,Prepaid,Rain,Medium,13,84.76,2.9126,951.3,1628.13,10458.93,1.59,0.89,1.67,153.66,4,3,67.0,1,0
21926,20230414,2321,21,4,101,13,254.0,203,Delivered,Road,Standard,Prepaid,Rain,High,18,61.63,2.3209,1845.2,1871.0,2345.03,1.2,0.89,2.15,303.84,6,6,147.3,1,0
21927,20230326,1615,547,8,389,3,178.0,235,Delivered,Road,Standard,Prepaid,Clear,Medium,2,7.78,0.1178,2165.4,1854.47,5250.51,2.11,1.46,3.78,348.25,7,7,172.0,1,0
21928,20240305,2272,329,7,68,12,342.0,126,Returned,Road,Express,COD,Clear,Low,20,66.06,1.9281,1392.7,2055.05,4383.21,1.41,1.14,5.12,185.44,3,3,75.6,1,0
21929,20230729,1613,52,10,142,20,712.0,101,Delivered,Road,Standard,Credit Terms,Clear,High,7,7.71,0.6255,1772.1,1908.32,1744.93,0.86,1.25,3.38,372.78,6,9,201.3,2,1
21930,20220121,2066,564,2,264,2,67.0,146,Delivered,Road,Standard,Prepaid,Storm,Low,10,27.18,0.7738,1840.9,1948.63,5802.03,1.8,0.42,3.05,286.3,6,14,340.8,3,1
21931,20220603,883,332,10,70,27,824.0,175,Delivered,air,Standard,COD,Clear,Medium,9,78.35,0.4894,797.2,1395.99,5957.03,0.59,1.67,3.34,150.92,3,3,74.6,1,0
21932,20221229,985,404,5,26,13,319.0,194,Delivered,Road,Standard,Prepaid,Fog,High,20,44.79,0.1453,1401.2,1594.58,10428.66,1.9,0.81,3.06,302.07,5,4,98.3,1,0
21933,20230311,467,226,8,139,6,631.0,61,Delivered,Air,Standard,COD,Fog,Low,13,22.76,0.7333,1465.6,,2284.83,0.71,0.54,2.01,247.84,5,5,124.3,1,0
21934,20240313,1561,348,1,200,12,502.0,287,Delivered,Road,Standard,COD,Clear,High,14,,0.6312,1669.5,2428.3,1817.07,1.71,0.58,2.46,373.93,6,5,123.6,1,0
21935,20230603,551,135,8,94,15,341.0,82,Delivered,Road,Standard,Prepaid,Clear,Low,9,36.29,1.0532,1352.8,1429.21,4386.51,1.53,0.49,4.28,226.45,5,5,118.3,2,0
21936,20230413,1876,151,4,205,24,519.0,89,Delivered,Sea,Express,Credit Terms,Clear,Medium,10,43.01,1.4429,373.0,780.24,1903.6,2.03,1.44,4.43,42.5,2,2,49.4,0,0
21937,20220406,2161,536,2,316,3,445.0,44,Delivered,Road,Express,COD,Fog,Low,2,1.7,0.1538,2167.6,3181.64,2242.58,0.02,1.05,,220.76,4,13,329.1,1,1
21938,20220309,2655,666,5,158,15,196.0,93,Delivered,Sea,Standard,COD,Clear,LOW,12,130.34,0.4698,1303.0,2283.12,4067.86,1.61,0.52,1.88,217.12,5,5,114.2,2,0
21939,20241225,1405,133,4,300,20,789.0,307,Delivered,Road,Same-Day,Credit Terms,Storm,Medium,8,6.94,1.7951,987.3,2016.46,4321.02,1.83,1.19,2.79,172.47,1,1,23.3,1,0
21940,20240801,2976,130,7,32,25,473.0,306,Delivered,Road,Express,COD,Clear,Medium,14,89.84,1.1332,461.1,1124.98,6969.81,1.54,0.42,3.41,68.83,2,1,23.0,2,0
21941,20220211,1409,467,3,257,4,137.0,100,Delivered,Road,Standard,Prepaid,Rain,Low,23,82.09,0.4164,1280.6,1329.93,5333.85,1.53,1.36,1.63,153.15,5,4,94.3,1,0
21942,20230513,2142,447,7,351,4,580.0,86,Delivered,Road,Standard,Prepaid,Fog,High,4,7.62,0.5093,301.6,511.12,2615.62,1.14,0.79,2.67,47.49,2,2,44.0,2,0
21943,20241004,2931,313,6,455,30,43.0,47,Delivered,Rail,Standard,Prepaid,Fog,Medium,18,46.2,1.1351,657.6,747.51,6237.81,1.42,1.35,2.82,83.99,3,3,73.1,3,0
21944,20240220,1589,792,6,286,28,391.0,117,Delivered,Air,Express,Credit Terms,Clear,High,24,38.41,1.4404,745.4,914.4,3233.04,1.34,0.94,3.45,160.5,2,2,46.4,2,0
21945,20220329,2754,781,7,126,10,817.0,85,Delivered,Road,Standard,COD,Fog,High,15,63.6,4.0471,1959.6,2737.71,4818.01,2.33,1.38,0.79,343.6,6,10,229.7,0,1
21946,20230416,1729,512,9,344,15,373.0,28,Delivered,Rail,Express,COD,Clear,Medium,14,14.69,3.8384,2021.0,2512.79,2443.66,2.89,1.11,5.07,189.7,4,4,95.6,0,0
21947,20240730,195,726,7,244,6,516.0,93,Delivered,Road,Same-Day,COD,Clear,Low,20,91.03,1.5248,1377.7,2949.31,5257.25,0.44,1.03,2.39,127.66,1,1,23.9,1,0
21948,20221125,1484,366,4,292,24,43.0,82,Delivered,Road,Standard,Credit Terms,Clear,Low,13,53.01,0.9046,1385.2,1510.07,3767.98,3.43,1.03,5.59,234.99,5,4,97.8,2,0
21949,20230824,2394,7,1,96,29,575.0,44,Delivered,air,Express,Credit Terms,Clear,Low,12,6.34,1.923,2168.1,2440.68,989.6,0.77,1.03,,190.62,4,3,71.3,1,0
21950,20221220,1946,86,7,384,16,488.0,117,Delivered,Road,Standard,COD,Fog,Medium,22,51.68,1.7199,755.5,878.38,3976.78,1.4,0.96,3.55,106.08,3,2,48.3,1,0
21951,20220804,744,649,4,58,20,125.0,245,Delivered,Road,Standard,Prepaid,Clear,Medium,7,66.26,0.5414,913.3,1344.99,3066.22,1.02,0.81,3.74,176.14,4,3,72.2,1,0
21952,20240731,862,101,7,378,21,677.0,350,Delivered,Road,Express,Credit Terms,Rain,High,17,132.87,0.2043,1402.8,1847.74,9871.07,1.71,0.69,2.8,182.41,3,2,49.9,1,0
21953,20220911,2167,135,1,27,15,654.0,234,Delivered,Road,Standard,Credit Terms,Rain,Medium,17,72.45,1.9699,1318.3,1869.09,3510.67,1.9,1.26,3.87,170.5,5,4,101.4,1,0
21954,20231002,2396,546,2,422,13,367.0,261,Delivered,Road,Standard,COD,Extreme Heat,High,16,121.84,1.7588,1948.0,2370.83,5167.36,1.44,0.68,2.5,418.0,6,6,149.5,1,0
21955,20230121,521,377,2,436,23,508.0,207,Delivered,Road,Express,Prepaid,Storm,Medium,2,8.01,0.028,789.4,1295.86,6031.94,1.01,0.71,3.74,78.37,2,2,47.3,2,0
21956,20231104,1365,193,6,387,10,385.0,218,Delivered,Road,Standard,COD,Fog,Medium,20,37.67,2.6844,367.3,663.45,992.38,1.24,0.66,4.84,64.23,2,1,23.1,0,0
21957,20240520,437,650,10,311,26,303.0,305,Delivered,Sea,Same-Day,COD,Clear,Low,17,102.89,1.2725,2173.2,3773.98,6712.41,0.92,1.32,2.19,,1,1,25.7,0,0
21958,20230829,883,576,4,20,13,66.0,313,Delivered,Rail,Express,Prepaid,Clear,High,21,30.83,4.7668,544.5,948.68,4150.36,1.57,1.11,2.61,63.43,2,2,45.3,1,0
21959,20220611,2818,230,4,434,25,603.0,19,Delivered,Road,Express,COD,Rain,Medium,13,73.68,3.459,621.8,1377.3,3347.42,2.27,0.88,2.58,89.14,2,1,26.0,2,0
21960,20221112,88,166,7,384,14,180.0,177,Delivered,Air,Express,Prepaid,Clear,Low,18,63.68,3.5123,1851.4,2735.95,4314.83,0.9,2.59,1.67,171.84,4,3,74.5,1,0
21961,20220923,1675,588,10,60,11,827.0,213,Delivered,Road,Express,Credit Terms,Clear,Low,8,61.76,2.1436,829.2,1425.33,8141.19,0.87,1.49,2.15,70.04,2,2,45.1,0,0
21962,20240125,1354,189,2,28,4,884.0,345,Delivered,Rail,Express,COD,Clear,Low,16,129.93,2.0992,551.1,1282.95,5295.36,3.14,1.43,2.59,74.62,2,2,47.8,2,0
21963,20240130,1049,193,3,355,12,828.0,206,Delivered,Road,Same-Day,COD,Clear,Medium,14,22.97,1.8927,1626.4,2057.57,3818.24,0.89,0.79,3.65,266.19,1,1,23.9,2,0
21964,20220607,2694,705,2,152,21,528.0,92,Delivered,Air,Express,Prepaid,Extreme Heat,Low,7,50.22,0.3814,2030.6,2631.44,5530.61,0.52,0.8,0.04,170.94,4,3,73.8,2,0
21965,20231104,2674,699,8,179,16,32.0,251,Cancelled,Road,Standard,Credit Terms,Rain,Low,23,86.06,3.9704,1487.8,2433.27,4307.62,0.83,0.86,2.16,151.51,5,4,96.9,1,0
21966,20230524,63,782,10,176,19,670.0,341,Delivered,Road,Standard,COD,Clear,High,18,27.77,0.1964,1556.5,1852.24,5098.6,1.96,0.57,2.03,294.4,5,4,100.5,1,0
21967,20230407,870,352,2,465,18,84.0,114,Delivered,Road,Express,Prepaid,Extreme Heat,Low,21,108.82,1.6864,2257.8,4145.0,4161.81,1.68,0.75,2.1,341.43,4,9,205.5,1,1
21968,20240729,710,584,8,250,14,732.0,108,Delivered,Road,Standard,COD,Storm,Medium,12,41.79,0.386,1633.7,,7125.51,3.49,1.1,6.09,150.56,6,15,371.6,0,1
21969,20220308,192,160,3,61,10,492.0,150,Delivered,Rail,Express,COD,Fog,Low,11,77.18,0.7206,1850.3,2365.49,1992.0,0.05,1.54,6.32,295.33,4,4,97.2,1,0
21970,20240307,1511,793,9,64,6,526.0,215,Delivered,rail,Standard,Prepaid,Clear,Medium,13,97.16,1.2584,930.5,1775.86,8348.9,1.14,1.15,3.74,183.34,4,3,76.8,0,0
21971,20230905,1185,43,6,366,5,564.0,119,Delivered,Air,Standard,COD,Rain,Medium,17,30.13,1.1906,555.1,817.59,4158.12,2.47,0.36,3.43,64.62,3,2,51.5,0,0
21972,20221011,1196,686,9,433,22,679.0,242,In Transit,Rail,Same-Day,COD,Clear,Medium,17,49.36,1.1734,459.1,970.45,6527.33,1.57,0.85,2.15,67.67,1,1,25.1,1,0
21973,20220909,2122,486,8,408,14,841.0,137,Delivered,Road,Express,Prepaid,Clear,Low,21,140.66,1.8789,1676.8,2672.61,9491.78,1.27,1.57,4.79,297.48,4,8,205.8,2,1
21974,20220629,2917,751,3,269,3,472.0,174,Delivered,Rail,Express,Credit Terms,Rain,High,17,114.99,2.3174,1863.6,3150.61,3825.96,1.72,1.24,2.65,366.93,4,11,270.9,0,1
21975,20231102,1987,547,6,213,25,555.0,225,Delivered,Sea,Express,Prepaid,Clear,Low,15,57.39,1.1171,2503.7,2650.65,3663.41,1.44,1.17,2.67,332.5,5,11,269.9,0,1
21976,20231220,1854,154,7,125,12,739.0,82,Delivered,Rail,Standard,Prepaid,Storm,Low,10,27.58,0.7984,1194.5,1882.31,2681.39,1.09,1.01,3.05,191.8,4,4,86.7,0,0
21977,20221028,1422,545,4,116,9,719.0,91,Delivered,Road,Standard,COD,Extreme Heat,High,2,4.71,0.1513,1359.8,1511.93,234.65,1.23,1.14,4.03,182.63,5,5,119.6,5,0
21978,20230223,1210,595,1,352,15,404.0,97,Delivered,Road,Standard,Prepaid,Clear,Low,8,30.71,2.2635,2179.0,2998.12,2775.92,1.36,0.54,6.01,303.33,7,13,289.9,2,1
21979,20241210,1531,399,6,486,12,637.0,304,Delivered,Road,Standard,Prepaid,Clear,High,24,128.78,1.5286,1894.9,2175.18,4684.27,1.6,1.02,1.11,391.78,6,12,298.4,0,1
21980,20240212,798,471,4,497,13,96.0,211,Delivered,Road,Standard,COD,,Medium,8,21.7,0.6243,604.3,815.31,1094.57,1.4,2.37,1.77,53.63,3,2,50.4,2,0
21981,20231010,1589,323,3,331,9,391.0,348,Delivered,Road,Express,COD,Rain,med,6,5.57,0.0986,1343.8,2286.81,3878.32,2.04,1.2,2.23,243.67,3,2,43.6,1,0
21982,20220511,1136,216,1,229,2,82.0,99,In Transit,Air,Express,Prepaid,Rain,Medium,9,36.66,1.1049,2046.6,2861.92,4574.76,1.8,0.8,3.05,285.78,4,3,72.3,1,0
21983,20230919,1124,496,1,285,19,303.0,150,Delivered,Rail,Standard,Credit Terms,Extreme Heat,Medium,18,90.71,2.1184,2105.2,2191.62,5653.35,1.68,1.28,4.18,392.05,7,7,187.2,0,0
21984,20230308,2605,404,2,130,23,445.0,148,Delivered,Road,Standard,Prepaid,Storm,Low,23,50.94,0.1751,1672.3,2023.2,7365.36,1.7,1.06,4.18,264.84,6,6,145.9,0,0
21985,20240706,249,27,1,255,29,575.0,347,Delivered,Road,Standard,Credit Terms,,Medium,3,16.31,0.0465,520.4,921.08,4023.05,1.46,0.63,2.37,90.46,3,3,70.9,0,0
21986,20220730,2454,607,2,173,5,359.0,230,Delivered,Road,Standard,COD,Fog,High,4,5.37,0.2673,829.7,1335.46,1165.32,0.7,1.62,1.92,146.08,4,3,68.4,0,0
21987,20241224,474,192,4,41,6,581.0,169,Delivered,Road,Express,Prepaid,Storm,Low,12,78.07,3.9113,941.6,1680.38,7725.42,1.41,0.63,1.87,122.56,3,9,228.4,1,1
21988,20241028,1137,38,2,74,13,53.0,197,Delivered,Road,Standard,Credit Terms,Clear,High,5,11.57,0.5274,1754.9,1725.2,4303.45,1.44,0.5,4.41,227.85,6,11,267.7,0,1
21989,20240503,2173,205,2,462,24,321.0,7,In Transit,Road,Same-Day,Prepaid,Storm,Medium,22,83.32,1.8859,1168.9,1926.84,3685.17,1.91,1.42,,129.1,1,6,143.9,0,1
21990,20230703,2740,715,4,52,19,70.0,124,Returned,Road,Standard,Prepaid,Extreme Heat,Medium,10,100.08,0.3611,700.9,891.56,4589.39,1.88,1.73,5.61,95.39,3,2,46.3,2,0
21991,20231013,2431,623,4,105,20,276.0,316,Delivered,Rail,Express,COD,Clear,High,24,96.6,1.8893,1494.1,2139.66,2568.17,1.05,0.61,1.8,,3,3,70.0,1,0
21992,20240920,2179,339,8,79,17,264.0,96,In Transit,Road,Standard,COD,Clear,Medium,9,55.52,2.5086,1568.0,2238.3,5277.19,1.37,1.26,2.0,260.56,5,5,126.2,2,0
21993,20240804,1187,354,2,468,30,102.0,118,Delivered,Road,Standard,COD,,Medium,4,45.23,0.4613,654.7,758.78,3776.58,1.55,1.06,2.21,115.8,3,3,70.8,0,0
21994,20240605,1085,344,5,295,12,379.0,141,In Transit,Road,Standard,Credit Terms,Clear,Low,15,28.08,1.906,1357.1,1591.26,4381.01,2.03,0.41,2.38,160.0,5,5,117.7,2,0
21995,20220718,988,37,3,266,3,86.0,22,Delivered,Road,Standard,Prepaid,Clear,Medium,1,0.77,0.2032,1382.1,1673.5,2097.54,2.96,0.91,3.46,257.55,5,5,131.9,0,0
21996,20230323,2501,288,7,220,15,614.0,175,In Transit,Rail,Standard,Prepaid,Rain,Low,3,14.6,0.254,975.5,1527.05,1927.0,0.66,0.6,2.95,140.52,4,4,93.6,0,0
21997,20240417,1824,717,2,175,28,79.0,65,Delivered,Air,Standard,Prepaid,Clear,Low,8,28.67,0.3195,700.2,1183.47,3289.67,1.37,0.86,1.1,117.33,3,3,67.5,0,0
21998,20220517,194,504,5,231,17,795.0,246,Delivered,Road,Same-Day,Credit Terms,Clear,Low,13,34.68,2.1909,1973.5,2467.37,5726.12,1.9,0.88,3.75,319.0,1,1,24.0,0,0
21999,20240116,66,309,10,458,25,630.0,254,Delivered,Road,Standard,Prepaid,Rain,Low,20,47.05,1.3009,1692.6,2830.6,4562.02,1.31,2.01,1.02,275.5,6,6,151.1,0,0
22000,20230128,365,790,8,95,21,315.0,151,Delivered,Rail,Express,Prepaid,Rain,High,14,3.92,1.2805,1822.3,2117.28,5640.23,1.43,0.98,2.68,321.54,4,3,373.64008421133343,1,0
22001,20240403,1203,666,3,297,21,721.0,156,Delivered,Road,Same-Day,Credit Terms,Clear,Low,8,102.79,0.3724,981.0,2251.71,10567.05,0.52,1.2,3.91,98.52,1,1,22.9,2,0
22002,20240922,2408,716,1,471,7,513.0,2,Delivered,Rail,Express,Prepaid,Fog,Medium,16,50.07,0.8818,2191.0,2461.78,5251.69,2.17,0.63,2.25,,4,4,98.8,1,0
22003,20220211,1270,702,5,283,9,313.0,258,Delivered,road,Standard,Prepaid,Clear,High,6,15.21,0.438,2109.2,2320.66,4074.36,0.0,1.44,2.51,444.01,7,7,173.8,0,0
22004,20230522,893,418,8,431,7,874.0,135,Delivered,Road,Same-Day,Credit Terms,Clear,Low,23,82.5,1.7646,412.2,1165.37,3714.32,1.97,1.71,3.57,35.33,1,1,25.4,1,0
22005,20240913,2586,764,8,179,18,854.0,153,Cancelled,Rail,Same-Day,COD,Clear,Low,8,25.23,0.8138,523.7,1116.51,4307.6,0.78,0.88,1.35,54.73,1,1,26.4,2,0
22006,20241209,124,255,1,227,7,111.0,6,In Transit,Road,Express,Prepaid,Storm,Medium,11,19.94,2.0747,1929.2,2835.48,3414.92,1.25,1.23,4.36,314.55,4,3,76.8,4,0
22007,20240223,1161,288,8,392,8,44.0,79,Delivered,Road,Same-Day,Prepaid,Fog,Low,15,69.71,1.3445,360.2,1102.45,3062.03,1.89,1.38,2.52,29.59,1,1,22.8,0,0
22008,20230305,2945,222,6,446,14,751.0,26,Delivered,Road,Express,Prepaid,Rain,Medium,24,21.56,5.2209,509.5,900.35,3573.46,2.04,0.75,3.62,83.62,2,2,46.8,2,0
22009,20221120,1938,125,7,324,11,37.0,58,Delivered,Road,Express,Prepaid,Rain,Medium,7,27.3,0.7913,1109.9,1884.55,1496.46,0.55,1.5,1.32,129.99,3,2,47.7,2,0
22010,20221211,2559,400,4,181,12,708.0,263,Delivered,Road,Express,COD,Clear,Low,21,66.3,0.6679,1483.1,2196.25,4397.3,1.25,1.37,4.35,,3,2,46.2,0,0
22011,20241007,352,455,9,19,5,226.0,304,Delivered,Road,Express,COD,Clear,Medium,23,69.29,2.2144,1801.6,3221.7,8859.59,2.85,0.71,6.26,209.43,4,10,247.0,2,1
22012,20220819,1027,353,8,389,11,551.0,190,Delivered,Air,Same-Day,Prepaid,Rain,Low,22,17.5,2.2358,1066.3,1349.21,3630.41,3.09,1.01,3.8,122.2,1,1,21.0,1,0
22013,20230723,1491,497,7,68,16,857.0,66,Delivered,Air,Express,COD,Fog,Low,2,7.38,0.1313,160.6,417.12,828.2,1.26,1.13,1.75,,1,1,25.9,0,0
22014,20220713,2515,377,1,255,24,390.0,287,Delivered,Sea,Standard,COD,Clear,Medium,13,62.4,0.1973,1878.6,2166.35,4530.79,1.58,2.22,4.86,248.91,6,5,124.2,0,0
22015,20230523,1533,743,4,221,10,175.0,17,Delivered,Air,Standard,COD,Clear,Low,4,12.46,0.1992,1055.7,1604.05,2842.15,1.91,1.2,4.64,135.38,4,3,66.1,1,0
22016,20240204,1816,289,1,285,3,779.0,166,Cancelled,Road,Express,COD,Rain,Medium,13,35.3,0.8878,478.3,740.52,1531.12,2.37,0.46,4.65,42.82,2,2,46.7,0,0
22017,20230820,2548,703,4,205,11,386.0,146,Delivered,Road,Express,Credit Terms,Clear,Low,16,154.4,0.6358,2150.2,3003.28,4670.41,2.96,0.84,2.3,293.66,4,3,76.6,1,0
22018,20230123,1637,421,6,496,12,787.0,64,Delivered,road,Same-Day,Credit Terms,Clear,Low,20,105.96,1.3919,1276.1,1928.17,7168.75,0.77,0.62,2.89,110.73,1,1,21.8,1,0
22019,20230824,1781,784,4,178,12,590.0,29,Delivered,Road,Express,Prepaid,Clear,Low,14,32.32,0.6796,517.9,811.82,4476.76,2.06,1.0,1.25,59.42,2,2,46.6,1,0
22020,20221208,2663,256,6,454,27,233.0,209,Returned,Road,Standard,Credit Terms,Fog,Low,16,4.8,0.8549,1750.9,1625.48,8538.36,0.92,1.23,2.44,203.26,6,13,317.5,3,1
22021,20220929,1810,301,2,346,24,892.0,326,Delivered,Air,Standard,Credit Terms,Clear,High,16,40.36,1.582,2029.5,2284.66,1112.07,2.86,1.51,0.49,228.34,7,11,270.8,0,1
22022,20230516,2613,286,1,289,3,242.0,30,Delivered,Road,Express,Prepaid,Fog,Low,24,37.15,1.8376,458.6,725.85,3986.01,0.98,1.47,3.98,81.01,2,2,49.1,0,0
22023,20241020,2217,538,3,62,9,160.0,200,Returned,sea,Standard,COD,Clear,Low,5,13.42,0.1308,1160.3,1278.3,1634.77,3.2,1.35,4.9,157.21,4,3,66.0,1,0
22024,20220601,4,736,8,445,17,278.0,280,Delivered,Road,Express,Credit Terms,Clear,Low,14,37.75,4.0014,710.0,1350.25,878.51,1.69,0.69,0.35,110.83,2,1,25.3,1,0
22025,20230305,415,725,3,297,14,448.0,285,Delivered,Sea,Standard,Prepaid,Rain,High,18,73.22,1.061,2259.6,3431.04,3260.98,3.05,2.09,5.97,348.93,7,13,275.9,1,1
